text,label,length
" Memo From Turner
Didn`t I see you down in San Antone on a hot and dusty night? 
 We were eating eggs in Sammy`s when the black man there drew his knife. 
 Aw, you drowned that Jew in Rampton as he washed his sleeveless shirt, 
 You know, that Spanish-speaking gentlemen, the one we all called ""Kurt."" 
 
 Come now, gentleman, I know there`s some mistake. 
 How forgetful I`m becoming, now you fixed your bus`ness straight. 
 
 I remember you in Hemlock Road in nineteen fifty-six. 
 You`re a faggy little leather boy with a smaller piece of stick. 
 You`re a lashing, smashing hunk of man; 
 Your sweat shines sweet and strong. 
 Your organs working perfectly, but there`s a part that`s not screwed on. 
 
 Weren`t you at the Coke convention back on nineteen sixty-five 
 You`re the misbred, grey executive I`ve seen heavily advertised. 
 You`re the great, gray man whose daughter licks policemen`s buttons clean. 
 You`re the man who squats behind the man who works the soft machine. 
 
 Come now, gentleman, your love is all I crave. 
 You`ll still be in the circus when I`m laughing, laughing on my grave. 
 
 When the old men do the fighting and the young men all look on. 
 And the young girls eat their mothers meat from tubes of plasticon. 
 Be wary of these my gentle friends of all the skins you breed. 
 They have a tasty habit - they eat the hands that bleed. 
 
 So remember who you say you are and keep your noses clean. 
 Boys will be boys and play with toys so be strong with your beast. 
 Oh Rosie dear, doncha think it`s queer, so stop me if you please. 
 The baby is dead, my lady said, ""You gentlemen, why you all work for me?"" 
 
   ",stones,641
" MISS AMANDA JONES
SFDG;WRHL

WGFEL[

ERYT=TWGR]HHJDFG

SD,.MF=W-TRE=EG;K; lksafd-qe

q'dlg w-erogweflg;sgf

á.dsg w-re= wqlg

qre;tk -w]0r4gt qwkegf[pqer

arlyk-ew054oql ef;qlgtr



lkewr-q oekf[pqewt=-qoreg

[pewt-205oyt=wfd[gl]

[q046-0qrewgqksg 

q  ",stones,641
" Dead Flowers
Well, when you're sitting there

In your silk upholstered chair

Talking to some rich folks that you know

Well I hope you wont see me

In my ragged company

You know I could never be alone



Take me down little susie, take me down

I know you think youre the queen of the underground

And you can send me dead flowers every morning

Send me dead flowers by the mail

Send me dead flowers to my wedding

And I wont forget to put roses on your grave



Well, when youre sitting back

In your rose pink cadillac

Making bets on kentucky derby day

Ill be in my basement room

With a needle and a spoon

And another girl to take my pain away



Take me down little susie, take me down

I know you think youre the queen of the underground

And you can send me dead flowers every morning

Send me dead flowers by the mail

Send me dead flowers to my wedding

And I wont forget to put roses on your grave



Take me down little susie, take me down

I know you think youre the queen of the underground

And you can send me dead flowers every morning

Send me dead flowers by the us mail

Say it with dead flowers at my wedding

And I wont forget to put roses on your grave

No I wont forget to put roses on your grave  ",stones,641
" She's So Cold
I`m so hot for her, I`m so hot for her 
 I`m so hot for her and she`s so cold 
 I`m so hot for her, I`m on fire for her 
 I`m so hot for her and she`s so cold 
 
 I`m the burning bush, I`m the burning fire 
 I`m the bleeding volcano 
 I`m so hot for her, I`m so hot for her 
 I`m so hot for her and she`s so cold 
 
 Yeah, I tried re-wiring her, tried re-firing her 
 I think her engine is permanently stalled 
 She`s so cold she`s so cold 
 She`s so cold cold cold 
 Like a tombstone 
 She`s so cold, she`s so cold 
 she`s so cold cold cold like an ice cream cone 
 She`s so cold she`s so cold 
 I dare not touch her my hand just froze 
 
 Yeah, I`m so hot for hot for her, I`m so hot for her 
 I`m so hot for her and even so 
 Put your hand on the heat, put your hand on the heat 
 Aw C`mon baby, let`s go 
 
 She`s so cold, she`s so cold, cold, she`s so c-c-c-old 
 But she`s beautiful, though 
 
 Yeah, she`s so cold 
 
 She`s so cold, she`s so cold 
 She was born in an arctic zone 
 She`s so cold she`s so cold, cold, cold 
 I dare not touch her my hand just froze 
 
 She`s so cold, she`s so goddamn cold she`s so 
 Cold cold cold she`s so cold 
 
 Who would believe you were a beauty indeed 
 When the days get shorter and the nights get long 
 Lie awake when the rain comes 
 Nobody will know, when you`re old 
 When you`re old, nobody will know 
 that you was a beauty, a sweet sweet beauty 
 A sweet sweet beauty, but stone stone cold 
 
 You`re so cold, you`re so cold, cold, cold 
 You`re so cold, you`re so cold 
 
 I`m so hot for you, i`m so hot for you 
 I`m so hot for you and you`re so cold 
 
 I`m the burning bush, I`m the burning fire 
 I`m the bleeding volcano 
 
   ",stones,641
" Don't Look Back
If it`s love that you`re running from
 There`s no hiding place
 Just your problems, noone else`s problems
 You`ll just have to face
 But if you just put your hand in mine
 We`re gonna leave all the trouble behind 
 
 Keep on walking - Dont look back! 
 
 If your first lover let you down
 There`s something that can be done
 Don`t fear the faith and love
 Remembering what will come
 So, if you just put your hand in mine
 We`re gonna leave all the trouble behind 
 
 Keep on walking - Dont look back! 
   ",stones,641
" Gimme Shelter
Oh, a storm is threat'ning

My very life today

If I don't get some shelter

Oh yeah, I'm gonna fade away



War, children, it's just a shot away

It's just a shot away

War, children, it's just a shot away

It's just a shot away



Ooh, see the fire is sweepin'

Our very street today

Burns like a red coal carpet

Mad bull lost your way



War, children, it's just a shot away

It's just a shot away

War, children, it's just a shot away

It's just a shot away



Rape, murder!

It's just a shot away

It's just a shot away

Rape, murder!

It's just a shot away

It's just a shot away

Rape, murder!

It's just a shot away

It's just a shot away



The floods is threat'ning

My very life today

Gimme, gimme shelter

Or I'm gonna fade away



War, children, it's just a shot away

It's just a shot away

It's just a shot away

It's just a shot away

It's just a shot away



I tell you love, sister, it's just a kiss away

It's just a kiss away

It's just a kiss away

It's just a kiss away

It's just a kiss away

Kiss away, kiss away  ",stones,641
" The Harder They Come
Well, they tell me of a pie up in the sky
 Waiting for me when I die
 But between the day you`re born and when you die
 You know, they never seem to hear even your cry 
 
 Chorus:
 So as sure as the sun will shine
 I`m gonna get my share now what is mine
 And then the harder they come
 The harder they fall
 One and all
 The harder they come
 The harder they fall
 One and all 
 
 And the oppressors are trying to track me down
 They`re trying to drive me underground
 And they think that they have got the battle won
 I say, forgive them Lord, they know not what they`ve done 
 
 
 And I keep on fighting for the things I want
 Though I know that when you`re dead you can`t
 But I`d rather be a free man in my grave
 Than living as a puppet or a slave 
   ",stones,641
" Heart Of Stone
There've been so many girls that I've known

I've made so many cry

and still I wonder why

Here comes the little girl

I see her walking down the street

She's all by herself

I try and knock her off her feet

But, she'll never break, never break, never break, never break

This heart of stone

Oh, no, no, this heart of stone

What's different about her? I don't really know

No matter how I try I just can't make her cry

Cause she'll never break, never break, never break, never break

This heart of stone

Oh, no, no, no, this heart of stone

Don't keep on looking that some old way

If you try acting sad, you'll only make me glad

Better listen little girl

You go on walking down the street

I ain't got no love, I ain't the kind to meet

'Cause you'll never break, never break, never break, never break

This heart of stone

Oh, no, no, you'll never break this heart of stone darlin

No, no, this heart of stone

You'll never break it darlin

You won't break this heart of stone

Oh no no no

You better go

You better go home

Cause you'll, you'll never break this heart of stone  ",stones,641
" Lady Jane
My sweet Lady Jane 
 When I see you again 
 Your servant am I 
 And will humbly remain 
 
 Just heed this plea my love 
 On bended knees my love 
 I pledge myself to Lady Jane 
 
 My dear Lady Anne 
 I`ve done what I can 
 I must take my leave 
 For promised I am 
 This play is run my love 
 Your time has come my love 
 I`ve pledged my troth to Lady Jane 
 
 Oh my sweet Marie 
 I wait at your ease 
 The sands have run out 
 For your lady and me 
 
 Wedlock is nigh my love 
 Her station`s right my love 
 Life is secure with Lady Jane 
 
   ",stones,641
" Gotta Get Away
Baby, the truth is out so don`t deny 
 Baby to think I believed all your lies 
 Darlin’ I can`t stand to see your face 
 It`s the truth, you understand 
 I got to get away, got to get away 
 Gotta, gotta, gotta get away 
 Got to get away 
 
 Baby, I don`t want to live here no more 
 Baby, though I tore your pictures off my walls 
 Darlin` this old room`s falling in on me 
 You understand the truth now 
 I got to get away, got to get away 
 Gotta, gotta, gotta get away 
 Got to get away 
 
 Baby, oh, how could you take away your clothes 
 Baby, don`t screw up this old heart of gold 
 Darling, this will rule my social flare 
 You understand me now 
 I got to get away, got to get away 
 Gotta, gotta, gotta get away 
 Got to get away 
 
   ",stones,641
" Honest I Do
Don`t you know that I love you 
 Honest I do 
 I`ll never please 
 No one but you 
 
 Please tell me you love me 
 Stop driving me mad 
 You the sweetest little woman 
 That I ever had 
 
 Please tell me you love me 
 Stop driving me mad 
 When I woke up this morning 
 Never felt so bad 
 
   ",stones,641
" Lies
Lies, dripping off your mouth like dirt 
 Lies, lies in every step you walk 
 Lies, whispered sweetly in my ear 
 Lies, how do I get out of here? 
 Why, why you have to be so cruel? 
 Lies, lies, lies I ain`t such a fool! 
 
 Lies, lies in my papa`s looks 
 Lies, lies in my history books 
 Lies, lies like they teach in class 
 Lies, lies, lies I catch on way too fast 
 Fire, fire upon your wicked tongue 
 Lies, lies, lies you`re trying to spoil my fun 
 
 Lies, lies you dirty jezebel 
 Why, why, why, why don`t you go to hell? 
 Why, why you think me such a fool? 
 Lies, lies, lies honey that`s ya rules! 
 
 Lies, lies, lies, lies, oh my lies, ... 
 
   ",stones,641
" Indian Girl
Little Indian girl, where is your mama? 
 Little Indian girl, where is your papa? 
 He`s fighting in the war in the streets of Masaya 
 All the children were dead, except for the girl who said 
 ""Please Mister Gringo, please find my father"" 
 Lesson number one that you learn while you`re young 
 Life just goes on and on getting harder and harder 
 Little Indian girl, from Nueva, Granada 
 Little Indian girl, from Nueva, Granada 
 Yes, I saw them today. It`s a sight I would say 
 They`re shooting down planes with their M-16 and with laughter 
 
 Ma says there`s no food, there`s nothing left in the larder 
 Last piece of meat was eaten by the soldiers that raped her 
 All the children were dead, except for the girl who said 
 ""Please Mister Gringo, please find my father"" 
 Lesson number one that you learn while you`re young 
 Life just goes on and on getting harder and harder 
 Life just goes on and on getting harder and harder 
 Little Indian girl, from Nueva, Granada 
 Yes, I saw them today. It`s a sight I would say 
 They`re shooting down planes with their M-16 and with laughter 
 
 [spoken] 
 Mr. Gringo, my father he ain`t no Che Guevara 
 And he`s fighting the war on the streets of Masaya 
 Little Indian girl where is your father? 
 Little Indian girl where is your momma? 
 They`re fighting for Mr. Castro in the streets of Angola 
   ",stones,641
" No Use In Crying
Ain`t no use in crying 
 Stay away from me 
 
 Standing in the kitchen 
 Looking way out cross the fields 
 You see a face in the window 
 It not real, it not real 
 
 Ain`t no use in crying 
 Stay away from me 
 Ain`t no use 
 
 Standing at the station 
 Gazing down the track 
 There ain`t no train coming baby 
 I ain`t never, never coming back 
 
 Standing in the balcony 
 Looking way towards cross the sea 
 If you see your ship come a sailing 
 It not me, it not me 
 It`s not me 
 Stay away from me 
 Hey you 
 
 Ain`t no use, ain`t no use 
 Stay away from me 
 Ain`t no use in crying 
 Stay away from me 
   ",stones,641
" Flight 505
Well, I was happy here at home 
 I got everything I need. 
 Happy bein` on my own 
 Just living the life I lead. 
 
 Well suddenly it dawned on me 
 That this was not my life. 
 So I just phoned the airline girl 
 And said, ""Get me on flight number 505, 
 Get me on flight number 505."" 
 
 Well, I confirmed my reservation. 
 Then I hopped a cab. 
 No idea of my destination 
 And feeling pretty bad. 
 
 With my suitcase in my hand. 
 In my head, my new life. 
 So then I told the airline girl 
 ""Well, get me on flight number 505, 
 Get me on flight number 505."" 
 Alright. 
 
 Well, I sat right there in my seat. 
 Well, feeling like a king. 
 With the whole world right at my feet. 
 ""Of course I`ll have a drink!"" 
 
 Well, suddenly I saw 
 That we never ever would arrive. 
 He put the plane down in the sea. 
 The end of flight number 505. 
 The end of flight number 505. 
 Alright. 
 
 Whew, they put the plane down in the sea. 
 The end of flight number 505. 
 The end of flight number 505. 
 
   ",stones,641
